AL012020,             ARTHUR,     18,
20200919, 1800,  , TS, 26.6N,  92.2W,  50,  995,  150,   40,   40,  140,   60,    0,    0,   50,    0,    0,    0,    0, -999
20200920, 0000,  , TS, 26.8N,  92.1W,  50,  997,  160,   40,   40,  140,   80,    0,    0,    0,    0,    0,    0,    0, -999
20200920, 0600,  , TS, 26.9N,  92.5W,  50,  998,  170,   30,   40,  140,   80,    0,    0,    0,    0,    0,    0,    0, -999
20200920, 1200,  , TS, 27.1N,  92.8W,  50,  996,  170,   30,   40,  140,   80,    0,    0,    0,    0,    0,    0,    0, -999
20200920, 1800,  , TS, 27.5N,  93.6W,  55,  996,  170,   30,   40,  140,   80,    0,    0,    0,    0,    0,    0,    0, -999
20200921, 0000,  , TS, 27.5N,  94.1W,  50,  993,  170,   30,   40,  130,   80,    0,    0,    0,    0,    0,    0,    0, -999
20200921, 0600,  , TS, 27.6N,  94.8W,  45,  995,  150,    0,   40,  120,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200921, 1200,  , TS, 27.8N,  95.5W,  45,  997,  150,    0,   40,  120,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200921, 1800,  , TS, 28.1N,  96.0W,  40,  999,  150,    0,   40,   80,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200922, 0000,  , TS, 28.3N,  96.3W,  45,  998,  110,    0,   40,   60,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200922, 0245, L, TS, 28.4N,  96.4W,  45,  997,  110,    0,   40,   60,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200922, 0600,  , TS, 28.6N,  96.6W,  40,  999,   90,   40,   30,   40,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200922, 1200,  , TS, 28.8N,  96.8W,  35, 1002,   90,   50,   20,   30,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200922, 1800,  , TD, 28.9N,  96.5W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200923, 0000,  , EX, 29.0N,  95.8W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200923, 0600,  , EX, 29.4N,  95.4W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200923, 1200,  , EX, 30.0N,  94.6W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200923, 1800,  , EX, 30.3N,  93.8W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200924, 0000,  , EX, 30.8N,  92.4W,  25, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200924, 0600,  , EX, 31.6N,  91.5W,  25, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200924, 1200,  , EX, 32.4N,  90.6W,  25, 1003,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200924, 1800,  , EX, 33.0N,  89.1W,  20, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200925, 0000,  , EX, 33.6N,  87.6W,  20, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200925, 0600,  , EX, 34.1N,  86.5W,  15, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
AL232020,            WILFRED,     17,
20200917, 0000,  , LO, 10.2N,  25.0W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200917, 0600,  , LO, 10.3N,  25.9W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200917, 1200,  , LO, 10.5N,  27.0W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200917, 1800,  , TS, 10.8N,  28.1W,  35, 1007,    0,  130,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200918, 0000,  , TS, 11.1N,  29.3W,  35, 1006,    0,  130,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200918, 0600,  , TS, 11.4N,  30.6W,  35, 1006,   60,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200918, 1200,  , TS, 11.7N,  32.0W,  35, 1006,   70,  110,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200918, 1800,  , TS, 12.0N,  33.5W,  35, 1006,   80,  100,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200919, 0000,  , TS, 12.4N,  35.0W,  35, 1006,   90,   90,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200919, 0600,  , TS, 12.8N,  36.2W,  35, 1006,   90,   80,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200919, 1200,  , TS, 13.2N,  37.3W,  35, 1006,   90,   60,    0,   70,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200919, 1800,  , TS, 13.7N,  38.5W,  35, 1006,   90,    0,    0,   70,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200920, 0000,  , TS, 14.3N,  39.9W,  35, 1007,   90,    0,    0,   80,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200920, 0600,  , TS, 14.9N,  41.5W,  35, 1007,   90,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200920, 1200,  , TD, 15.4N,  43.2W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200920, 1800,  , TD, 15.8N,  45.0W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200921, 0000,  , TD, 15.8N,  46.7W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
AL242020,              ALPHA,     20,
20200914, 1200,  , EX, 47.2N,  22.0W,  40, 1002,    0,    0,  120,  240,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200914, 1800,  , EX, 47.2N,  22.2W,  50,  996,  180,   60,  150,  270,    0,    0,   60,  140,    0,    0,    0,    0, -999
20200915, 0000,  , EX, 47.0N,  22.4W,  60,  992,  240,   60,  180,  270,    0,    0,   90,  140,    0,    0,    0,    0, -999
20200915, 0600,  , EX, 46.0N,  22.5W,  60,  994,  150,   80,  240,  270,    0,    0,  120,  140,    0,    0,    0,    0, -999
20200915, 1200,  , EX, 45.0N,  22.1W,  50,  996,   90,   80,  270,  240,    0,    0,  140,  120,    0,    0,    0,    0, -999
20200915, 1800,  , EX, 43.9N,  21.4W,  45,  998,   60,   60,  240,  210,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200916, 0000,  , EX, 42.9N,  20.5W,  40, 1000,    0,    0,  210,  180,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200916, 0600,  , EX, 41.9N,  19.8W,  40, 1000,    0,    0,  180,  150,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200916, 1200,  , EX, 40.9N,  19.5W,  40, 1000,    0,    0,  180,  150,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200916, 1800,  , EX, 39.9N,  19.3W,  40, 1000,    0,    0,  120,  120,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200917, 0000,  , EX, 38.9N,  18.9W,  35, 1002,    0,    0,  120,  120,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200917, 0600,  , SS, 38.3N,  18.1W,  35, 1002,    0,    0,   90,   90,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200917, 1200,  , SS, 37.7N,  17.3W,  35, 1002,    0,    0,   90,   90,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200917, 1800,  , SS, 36.7N,  15.6W,  40,  999,    0,   40,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200918, 0000,  , SS, 36.7N,  13.1W,  45,  996,    0,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200918, 0600,  , SS, 37.9N,  11.4W,  45,  996,   30,   30,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200918, 1200,  , SS, 38.9N,  10.3W,  45,  996,   30,   30,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200918, 1800,  , SS, 39.9N,   9.1W,  45,  996,   30,   30,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200918, 1840, L, SS, 40.0N,   8.9W,  45,  996,   30,   30,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200919, 0000,  , SD, 40.6N,   7.6W,  30, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
AL252020,              GAMMA,     21,
20201002, 0000,  , LO, 16.6N,  83.3W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201002, 0600,  , TD, 17.2N,  83.9W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201002, 1200,  , TD, 17.8N,  84.4W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201002, 1800,  , TS, 18.4N,  85.0W,  35, 1002,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201003, 0000,  , TS, 18.8N,  85.8W,  40,  998,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201003, 0600,  , TS, 19.2N,  86.6W,  45,  995,   80,    0,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201003, 1200,  , TS, 19.7N,  87.1W,  55,  986,  120,   70,    0,   40,   25,    0,    0,    0,    0,    0,    0,    0, -999
20201003, 1645, L, HU, 20.2N,  87.4W,  65,  978,  120,   70,    0,   40,   25,    0,    0,    0,   15,    0,    0,    0, -999
20201003, 1800,  , TS, 20.4N,  87.5W,  60,  980,  120,   70,    0,   40,   30,   20,    0,    0,    0,    0,    0,    0, -999
20201004, 0000,  , TS, 21.0N,  87.9W,  50,  991,  120,   70,    0,   90,   40,   20,    0,    0,    0,    0,    0,    0, -999
20201004, 0600,  , TS, 21.8N,  88.2W,  45,  997,  120,    0,    0,   90,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201004, 1200,  , TS, 22.3N,  88.1W,  50,  995,  120,   40,   40,  120,   20,   20,   20,   20,    0,    0,    0,    0, -999
20201004, 1800,  , TS, 22.7N,  87.7W,  55,  994,  150,   60,   40,  140,   40,   20,   20,   30,    0,    0,    0,    0, -999
20201005, 0000,  , TS, 22.9N,  87.4W,  50,  998,  150,   60,   60,  140,   40,    0,   30,   50,    0,    0,    0,    0, -999
20201005, 0600,  , TS, 22.8N,  87.4W,  45,  999,  140,    0,    0,  120,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201005, 1200,  , TS, 22.6N,  87.5W,  40, 1001,  140,    0,    0,  130,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201005, 1800,  , TD, 22.3N,  87.9W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201006, 0000,  , TD, 21.9N,  88.2W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201006, 0300, L, TD, 21.6N,  88.4W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201006, 0600,  , TD, 21.3N,  88.5W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201006, 1200,  , TD, 20.6N,  88.5W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
AL262020,              DELTA,     31,
20201004, 1800,  , TD, 16.4N,  76.2W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201005, 0000,  , TD, 16.4N,  77.0W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201005, 0600,  , TD, 16.4N,  77.7W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201005, 1200,  , TS, 16.4N,  78.4W,  40, 1004,   40,   40,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201005, 1800,  , TS, 16.4N,  79.1W,  55,  985,   60,   60,   20,   50,   20,   20,    0,    0,    0,    0,    0,    0, -999
20201006, 0000,  , HU, 16.6N,  79.8W,  65,  980,   70,   60,   30,   40,   30,   20,   15,   15,   15,    0,    0,    0, -999
20201006, 0600,  , HU, 17.1N,  80.7W,  75,  973,   80,   60,   40,   60,   40,   30,   20,   20,   20,   15,   10,   10, -999
20201006, 1200,  , HU, 17.8N,  82.0W, 100,  959,   90,   70,   50,   80,   40,   30,   20,   30,   20,   15,   10,   15, -999
20201006, 1800,  , HU, 18.5N,  83.3W, 120,  953,   90,   80,   60,   80,   40,   30,   30,   30,   25,   20,   15,   20, -999
20201007, 0000,  , HU, 19.3N,  84.6W, 100,  962,   90,   80,   70,   80,   40,   30,   30,   30,   25,   20,   15,   20, -999
20201007, 0600,  , HU, 20.1N,  85.9W,  90,  968,   90,  100,  100,   80,   40,   40,   30,   30,   25,   25,   10,   10, -999
20201007, 1030, L, HU, 20.8N,  86.9W,  90,  971,  100,  100,  100,   80,   40,   40,   30,   30,   25,   25,   10,   10, -999
20201007, 1200,  , HU, 21.1N,  87.4W,  85,  973,  110,   90,   80,   90,   40,   40,   30,   30,   25,   25,   10,   20, -999
20201007, 1800,  , HU, 21.7N,  88.8W,  75,  978,  110,   90,   70,  100,   40,   30,   20,   30,   30,   20,   10,   25, -999
20201008, 0000,  , HU, 22.3N,  90.2W,  80,  973,  120,   90,   70,  100,   40,   30,   20,   30,   30,   20,   10,   25, -999
20201008, 0600,  , HU, 23.0N,  91.4W,  85,  973,  120,  110,   70,  100,   50,   40,   30,   50,   30,   20,   15,   25, -999
20201008, 1200,  , HU, 23.7N,  92.4W,  90,  969,  130,  120,   70,  100,   50,   40,   30,   50,   30,   25,   15,   25, -999
20201008, 1800,  , HU, 24.5N,  93.1W, 100,  960,  140,  130,   80,  110,   50,   40,   40,   50,   30,   25,   20,   25, -999
20201009, 0000,  , HU, 25.3N,  93.5W, 105,  953,  140,  130,   80,  110,   50,   40,   40,   50,   35,   30,   25,   25, -999
20201009, 0600,  , HU, 26.3N,  93.7W, 105,  953,  140,  130,   80,  110,   50,   40,   40,   50,   35,   30,   25,   25, -999
20201009, 1200,  , HU, 27.5N,  93.8W, 100,  958,  140,  130,   80,  110,   50,   40,   40,   50,   35,   30,   25,   25, -999
20201009, 1800,  , HU, 28.7N,  93.6W,  90,  966,  140,  140,   80,  110,   50,   40,   40,   50,   35,   30,   25,   25, -999
20201009, 2300, L, HU, 29.8N,  93.1W,  85,  970,  140,  140,   80,  110,   50,   40,   40,   50,   35,   30,   25,   25,   15
20201010, 0000,  , HU, 30.1N,  92.9W,  75,  971,  120,  140,   80,  100,   40,   40,   40,   40,   20,   20,   20,   20, -999
20201010, 0600,  , TS, 31.4N,  92.2W,  50,  985,   90,  120,   60,   90,    0,   40,    0,    0,    0,    0,    0,    0, -999
20201010, 1200,  , TS, 32.5N,  91.4W,  35,  993,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201010, 1800,  , EX, 33.3N,  90.6W,  25,  998,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201011, 0000,  , EX, 33.9N,  89.6W,  25, 1002,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201011, 0600,  , EX, 34.4N,  88.6W,  25, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201011, 1200,  , EX, 34.8N,  87.5W,  20, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201011, 1800,  , EX, 35.1N,  86.3W,  20, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
AL272020,            EPSILON,     41,
20201016, 1200,  , LO, 31.5N,  54.9W,  20, 1013,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201016, 1800,  , LO, 31.2N,  55.1W,  25, 1011,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201017, 0000,  , LO, 30.9N,  55.5W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201017, 0600,  , LO, 30.7N,  55.9W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201017, 1200,  , LO, 30.3N,  56.2W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201017, 1800,  , LO, 29.7N,  56.3W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201018, 0000,  , LO, 28.9N,  56.3W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201018, 0600,  , LO, 28.1N,  56.3W,  30, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201018, 1200,  , LO, 27.3N,  56.4W,  30, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201018, 1800,  , LO, 26.4N,  56.6W,  30, 1003,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201019, 0000,  , LO, 25.7N,  56.3W,  30, 1003,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201019, 0600,  , TD, 25.5N,  55.9W,  30, 1003,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201019, 1200,  , TS, 25.4N,  55.6W,  35, 1000,  200,    0,    0,  200,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201019, 1800,  , TS, 25.3N,  55.4W,  40,  998,  240,    0,   30,  240,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201020, 0000,  , TS, 25.2N,  55.2W,  40,  998,  260,   40,   40,  260,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201020, 0600,  , TS, 25.5N,  54.9W,  45,  996,  260,   60,   60,  260,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201020, 1200,  , TS, 26.2N,  54.7W,  50,  994,  300,   60,   60,  280,   60,    0,    0,    0,    0,    0,    0,    0, -999
20201020, 1800,  , TS, 27.3N,  55.3W,  55,  992,  340,   70,   60,  300,   70,   30,    0,   50,    0,    0,    0,    0, -999
20201021, 0000,  , HU, 28.3N,  56.3W,  65,  987,  380,   80,   80,  300,   50,   30,    0,   40,   20,    0,    0,   20, -999
20201021, 0600,  , HU, 28.7N,  57.7W,  75,  976,  380,   80,   80,  300,   50,   30,   20,   40,   20,   15,    0,   20, -999
20201021, 1200,  , HU, 28.9N,  58.7W,  85,  968,  360,  100,  100,  300,   50,   30,   20,   40,   20,   15,   10,   20, -999
20201021, 1800,  , HU, 29.3N,  59.6W, 100,  955,  340,  120,  120,  300,   40,   30,   20,   30,   20,   15,   15,   20, -999
20201022, 0000,  , HU, 29.5N,  60.4W, 100,  952,  310,  150,  100,  300,   40,   30,   20,   30,   20,   15,   15,   20, -999
20201022, 0600,  , HU, 30.2N,  60.9W,  90,  958,  270,  200,  100,  270,   40,   30,   20,   30,   20,   15,   15,   20, -999
20201022, 1200,  , HU, 30.8N,  61.3W,  80,  965,  220,  220,  120,  220,   60,   40,   20,   40,   15,   10,   10,   15, -999
20201022, 1800,  , HU, 31.5N,  61.5W,  75,  968,  220,  220,  120,  190,   60,   40,   20,   40,   15,   10,   10,   15, -999
20201023, 0000,  , HU, 32.2N,  61.6W,  75,  968,  250,  250,  120,  180,   60,   40,   20,   50,   15,   10,   10,   15, -999
20201023, 0600,  , HU, 32.9N,  61.6W,  75,  968,  250,  250,  140,  200,   80,   70,   30,   80,   20,   15,   10,   15, -999
20201023, 1200,  , HU, 33.7N,  61.6W,  75,  966,  250,  250,  140,  220,  100,   80,   50,  100,   30,   20,   20,   20, -999
20201023, 1800,  , HU, 34.9N,  61.7W,  75,  964,  270,  250,  170,  240,  120,   80,   70,  120,   40,   30,   30,   35, -999
20201024, 0000,  , HU, 36.1N,  62.0W,  75,  962,  300,  250,  210,  270,  130,   90,   90,  130,   50,   40,   50,   40, -999
20201024, 0600,  , HU, 36.8N,  62.1W,  75,  957,  330,  240,  230,  270,  110,  100,  100,  130,   40,   60,   70,   40, -999
20201024, 1200,  , HU, 37.4N,  61.3W,  75,  957,  350,  250,  260,  270,  100,  120,  120,  130,   30,   80,   90,   30, -999
20201024, 1800,  , HU, 38.6N,  59.7W,  70,  960,  320,  290,  290,  270,  100,  140,  130,  140,    0,   60,   70,    0, -999
20201025, 0000,  , HU, 40.3N,  57.6W,  65,  962,  290,  300,  310,  270,  100,  150,  130,  120,    0,   60,    0,    0, -999
20201025, 0600,  , HU, 42.0N,  55.2W,  65,  963,  250,  300,  330,  240,  100,  160,  140,   50,    0,   60,    0,    0, -999
20201025, 1200,  , HU, 43.3N,  51.8W,  65,  964,  220,  320,  340,  210,  100,  170,  150,   40,    0,   60,    0,    0, -999
20201025, 1800,  , TS, 45.0N,  46.9W,  60,  966,  200,  350,  350,  180,  100,  180,  160,   30,    0,    0,    0,    0, -999
20201026, 0000,  , TS, 47.2N,  41.2W,  60,  968,  200,  390,  360,    0,   90,  180,  180,    0,    0,    0,    0,    0, -999
20201026, 0600,  , EX, 49.5N,  34.7W,  60,  969,  180,  390,  360,    0,   90,  180,  180,    0,    0,    0,    0,    0, -999
20201026, 1200,  , EX, 52.1N,  28.5W,  60,  964,  160,  390,  360,    0,   90,  180,  180,    0,    0,    0,    0,    0, -999
AL282020,               ZETA,     25,
20201024, 1200,  , TD, 18.4N,  82.6W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201024, 1800,  , TD, 18.2N,  83.0W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201025, 0000,  , TS, 18.0N,  83.2W,  35, 1005,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201025, 0600,  , TS, 17.7N,  83.5W,  40, 1004,    0,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201025, 1200,  , TS, 17.8N,  83.6W,  45, 1003,    0,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201025, 1800,  , TS, 18.0N,  83.7W,  50, 1000,   60,  100,   60,    0,    0,   70,    0,    0,    0,    0,    0,    0, -999
20201026, 0000,  , TS, 18.2N,  83.8W,  55,  996,   60,  100,   70,   50,    0,   50,    0,    0,    0,    0,    0,    0, -999
20201026, 0600,  , HU, 18.5N,  84.1W,  65,  993,   60,  100,   70,   50,   40,   50,    0,    0,   20,    0,    0,    0, -999
20201026, 1200,  , HU, 18.9N,  84.8W,  65,  990,   80,  100,   50,   50,   50,   50,    0,    0,   20,    0,    0,    0, -999
20201026, 1800,  , HU, 19.4N,  85.7W,  70,  984,  100,  100,   50,   70,   50,   50,   20,   40,   20,   20,    0,    0, -999
20201027, 0000,  , HU, 19.9N,  86.6W,  70,  980,  120,  110,   60,   70,   70,   70,   20,   40,   40,   40,    0,    0, -999
20201027, 0355, L, HU, 20.4N,  87.4W,  75,  977,  120,  110,   60,   70,   70,   70,   20,   40,   40,   40,    0,    0, -999
20201027, 0600,  , HU, 20.6N,  87.9W,  65,  981,  120,  120,   60,   70,   70,   70,   20,   40,   20,    0,    0,    0, -999
20201027, 1200,  , TS, 21.3N,  89.0W,  60,  985,  120,  120,   60,   70,   70,   70,   20,   40,    0,    0,    0,    0, -999
20201027, 1800,  , TS, 22.2N,  90.0W,  55,  988,  120,  120,   60,   70,   70,   70,   20,   40,    0,    0,    0,    0, -999
20201028, 0000,  , TS, 23.2N,  90.8W,  55,  990,  120,  120,   60,   70,   60,   60,   20,   40,    0,    0,    0,    0, -999
20201028, 0600,  , HU, 24.4N,  91.5W,  65,  984,  120,  130,   40,   60,   60,   60,   20,   20,   30,   30,    0,    0, -999
20201028, 1200,  , HU, 26.0N,  91.7W,  80,  978,  120,  130,   40,   60,   60,   60,   20,   20,   30,   30,    0,    0, -999
20201028, 1800,  , HU, 28.0N,  91.1W,  95,  973,  130,  130,   40,   60,   70,   70,   20,   20,   30,   30,    0,    0, -999
20201028, 2100, L, HU, 29.2N,  90.6W, 100,  970,  130,  130,   40,   60,   70,   70,   20,   20,   35,   35,    0,    0,   20
20201029, 0000,  , HU, 30.2N,  89.9W,  85,  973,   90,  130,   40,   30,   70,   70,   20,   20,   40,   40,    0,    0, -999
20201029, 0600,  , TS, 32.8N,  87.5W,  60,  986,   70,  150,   40,    0,    0,   50,    0,    0,    0,    0,    0,    0, -999
20201029, 1200,  , TS, 35.3N,  83.6W,  45,  990,   70,  180,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201029, 1800,  , EX, 37.8N,  78.2W,  45,  992,    0,  270,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201030, 0000,  , EX, 39.5N,  71.7W,  45,  993,    0,  270,  290,  180,    0,    0,    0,    0,    0,    0,    0,    0, -999
AL292020,                ETA,     58,
20201031, 1800,  , TD, 14.9N,  72.4W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201101, 0000,  , TS, 14.9N,  73.6W,  35, 1005,   50,    0,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201101, 0600,  , TS, 14.9N,  75.1W,  35, 1005,   50,    0,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201101, 1200,  , TS, 14.9N,  76.7W,  40, 1002,   50,    0,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0, -999
20201101, 1800,  , TS, 14.9N,  78.2W,  50,  992,   80,   60,   20,   60,   50,   30,    0,    0,    0,    0,    0,    0, -999
20201102, 0000,  , TS, 14.9N,  79.4W,  60,  988,  100,   80,   30,   80,   50,   30,    0,   50,    0,    0,    0,    0, -999
20201102, 0600,  , HU, 14.9N,  80.4W,  70,  982,  110,   90,   30,   90,   50,   30,   10,   50,   20,    0,    0,   20, -999
20201102, 1200,  , HU, 14.8N,  81.2W,  90,  972,  110,   60,   40,   90,   30,   20,   20,   30,   20,   10,   10,   20, -999
20201102, 1800,  , HU, 14.7N,  82.0W, 115,  948,  110,   60,   40,  100,   30,   30,   20,   30,   20,   15,   10,   20, -999
20201103, 0000,  , HU, 14.3N,  82.5W, 130,  929,  110,   60,   40,  100,   30,   30,   30,   30,   20,   20,   15,   20, -999
20201103, 0600,  , HU, 14.0N,  82.9W, 130,  922,  110,   60,   40,  100,   30,   30,   30,   30,   20,   20,   15,   20, -999
20201103, 1200,  , HU, 13.6N,  83.1W, 125,  936,  100,   70,   50,  100,   30,   30,   30,   30,   20,   20,   20,   20, -999
20201103, 1800,  , HU, 13.7N,  83.3W, 120,  940,  100,   70,   50,   90,   30,   30,   30,   30,   20,   20,   20,   20, -999
20201103, 2100, L, HU, 13.8N,  83.5W, 120,  940,  100,   70,   50,   90,   30,   30,   30,   30,   20,   20,   20,   20, -999
20201104, 0000,  , HU, 13.8N,  83.7W,  95,  965,  100,   70,   50,   90,   30,   30,   30,   30,   20,   20,   20,   20, -999
20201104, 0600,  , HU, 13.8N,  84.3W,  70,  980,  100,   70,   50,   90,   30,   30,   30,   30,   20,   20,   20,   20, -999
20201104, 1200,  , TS, 13.8N,  84.9W,  50,  993,  100,   40,   40,   60,   20,    0,    0,   20,    0,    0,    0,    0, -999
20201104, 1800,  , TS, 13.9N,  85.4W,  40,  998,   80,   30,   30,   40,    0,    0,    0,    0,    0,    0,    0,    0, -999
